round_number,group_id,timestamp,price,asset,maker,taker,making_order_status,taking_order_status
4,1,290.879393,85.0,B,tt020odr,4nap20vd,TRADED_MAKER,TRADED_TAKER
5,1,29.324546,75.0,C,1eeggcg0,hs76c7lv,TRADED_MAKER,TRADED_TAKER
5,1,35.144061,70.0,B,im7mmzwe,4nap20vd,ACCEPTED_MAKER,ACCEPTED_TAKER
5,1,36.687128,80.0,A,im7mmzwe,hs76c7lv,TRADED_MAKER,TRADED_TAKER
5,1,37.373637,255.0,D,bot-ETFMakerBot-45,1eeggcg0,ACCEPTED_MAKER,ACCEPTED_TAKER
5,1,37.473632,80.0,A,im7mmzwe,bot-ETFMakerBot-45,MARKET_MAKER,MARKET_TAKER
5,1,37.563728,85.0,C,hs76c7lv,bot-ETFMakerBot-45,MARKET_MAKER,MARKET_TAKER
5,1,37.652038,90.0,C,r9a7kqaf,bot-ETFMakerBot-45,MARKET_MAKER,MARKET_TAKER
5,1,41.923722,70.0,B,iaswwozd,bplz3kk4,ACCEPTED_MAKER,ACCEPTED_TAKER
5,1,56.349692,274.0,D,bot-ETFMakerBot-45,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
5,1,56.447431,89.0,A,1eeggcg0,bot-ETFMakerBot-45,MARKET_MAKER,MARKET_TAKER
5,1,56.550548,85.0,C,hs76c7lv,bot-ETFMakerBot-45,MARKET_MAKER,MARKET_TAKER
5,1,56.636451,100.0,C,iaswwozd,bot-ETFMakerBot-45,MARKET_MAKER,MARKET_TAKER
5,1,91.374064,75.0,B,r9a7kqaf,tt020odr,TRADED_MAKER,TRADED_TAKER
5,1,105.053257,270.0,D,bot-ETFMakerBot-45,im7mmzwe,ACCEPTED_MAKER,ACCEPTED_TAKER
5,1,105.142248,95.0,A,hs76c7lv,bot-ETFMakerBot-45,MARKET_MAKER,MARKET_TAKER
5,1,105.28586,85.0,C,hs76c7lv,bot-ETFMakerBot-45,MARKET_MAKER,MARKET_TAKER
5,1,105.473767,90.0,C,iaswwozd,bot-ETFMakerBot-45,MARKET_MAKER,MARKET_TAKER
5,1,120.110238,79.0,B,1eeggcg0,9428xsxf,TRADED_MAKER,TRADED_TAKER
5,1,123.629716,80.0,C,tt020odr,bplz3kk4,ACCEPTED_MAKER,ACCEPTED_TAKER
5,1,137.70072,79.0,B,hs76c7lv,tt020odr,TRADED_MAKER,TRADED_TAKER
5,1,141.458879,85.0,C,hs76c7lv,im7mmzwe,ACCEPTED_MAKER,ACCEPTED_TAKER
5,1,142.915133,65.0,B,4nap20vd,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
5,1,149.073924,80.0,C,9428xsxf,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
5,1,151.812472,87.0,C,bplz3kk4,tt020odr,TRADED_MAKER,TRADED_TAKER
5,1,180.150122,70.0,C,r9a7kqaf,bplz3kk4,ACCEPTED_MAKER,ACCEPTED_TAKER
